,Time,User,Message,Sentiment
25,69.0,36aaa37b469679ca5d6208741f424d6cb3eb53af,you played with their widow remember he was ashe on horizon lunar ,0.011765481904149055
26,70.0,89c2b182a4466cf03da9082239276d2403284f90,5head ,0.0038542887195944786
27,70.0,8e9b50efd18688a78a85ad7774bff219af89f9ac,mic ,0.05612897127866745
28,72.0,a36fd0c9953243aa92aceae15961967d89c2f515,my wife is cheating :) ,0.2790871560573578
29,73.0,53e71a8c68cb625d38ca6766243a184b20147658,residentsleeper ,0.0017386766849085689
30,78.0,866367331b264ae58a0390c8253cbe8687957c25,cia kragiee xqcez clap ,0.023753799498081207
31,83.0,4be98a97b94923290530d32f49524e2dc6a2f7d1,i saw a video on yt u start in owl ,0.029408739879727364
32,86.0,faaa4994d5e1347918d466cb1666e3766c8731ea,80ceb1a2d6fee519ceeee745d69503b64d041b21 why there are cheaters on high ranks but not so many on low ranks :) ,0.054847680032253265
33,90.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,uptime ,0.022627411410212517
34,97.0,ecc220738eb53a7085d052a16c6882d0e9f7f3f4,detective kragie pogchamp ,0.0010079104686155915
35,100.0,ceeaed34f10dab4e6015f5f8c2b2bfefdcfc8982,kraglock holmes ,0.0013490261044353247
36,111.0,727adeb5192b16f9cb1fb64a1ceea03c721b74f1,detective kragie is on the case ,0.0038586852606385946
37,121.0,0985934a4ee19f63cfbb828a486c35bdddf91283,kraglock holmes ,0.0013490261044353247
38,131.0,6cbc52b6e459ba0c3a4060fe5419fc56c7ca8e62,the cheaters all rank up super fast ,0.4274803698062897
39,151.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,lul ,0.003232704009860754
40,159.0,7be55722783e205e6c5378ee6b0c026e87cf7545,my gf said she was cheating so i installed vac on her pc kappa ,0.5192642211914062
41,166.0,033541106f9b637dcec9fb9da00409d599781f7f,yeah i think so yea ,0.03003929927945137
42,186.0,efc2d0aac35cc4d36e26301529cc72578e12f361,i came up against a cheater in gold he lost against us next game he was on my team and we lost :d ,0.619352400302887
43,189.0,866367331b264ae58a0390c8253cbe8687957c25,un dos tres ,0.021335981786251068
44,191.0,1d88100772c4870406ef8f3207625e5732ff835b,1 2 3 pogu ,0.06715410947799683
45,207.0,ecc220738eb53a7085d052a16c6882d0e9f7f3f4,123 ,0.00429627625271678
46,211.0,efc2d0aac35cc4d36e26301529cc72578e12f361,1 + 2 = 3 ,0.013460513204336166
47,213.0,89c2b182a4466cf03da9082239276d2403284f90,cheater ,0.9712885022163391
48,215.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,123 ,0.00429627625271678
49,216.0,ecc220738eb53a7085d052a16c6882d0e9f7f3f4,abc ,0.030324768275022507
50,216.0,8520b3eee4628c250654bc49f767e0f6c658b6cf,ask for draw so you can keep rank ,0.13866059482097626
51,217.0,efc2d0aac35cc4d36e26301529cc72578e12f361,it's a scam ,0.997077226638794
52,220.0,920bf0bee230e9ac303757243b9cdcccaa17f508,trying ot hide that big body is hard ,0.46802273392677307
53,232.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,dont draw get rank 69 ,0.2885352373123169
54,235.0,033541106f9b637dcec9fb9da00409d599781f7f,what sr is this chat ,0.12689080834388733
55,246.0,efc2d0aac35cc4d36e26301529cc72578e12f361,aimbot ,0.07793918251991272
56,248.0,5c2a89dd1f7ba2124f4bc2299196549732f72192,chat is ~3800 sr ,0.024703986942768097
57,248.0,4be98a97b94923290530d32f49524e2dc6a2f7d1,80ceb1a2d6fee519ceeee745d69503b64d041b21 ur widow was in harbleu stream and the enemie team says he's cheating ö o ,0.2672557830810547
58,253.0,a36fd0c9953243aa92aceae15961967d89c2f515,why is 6 afraid of 7 :face_with_tears_of_joy: :ok_hand: :hundred_points: :fire: ,0.26030233502388
59,257.0,e9b1beb3125424928eaa84d5e91dec4850d7afe1,2572 healer :p ,0.0011405545519664884
60,261.0,53e71a8c68cb625d38ca6766243a184b20147658,how do you even see ,0.10995069891214371
61,266.0,f6c8656ff54c87b5345b364868f23b80f437eef8,yes already mentioned it too xii ,0.2986031770706177
62,276.0,efc2d0aac35cc4d36e26301529cc72578e12f361,a36fd0c9953243aa92aceae15961967d89c2f515 because my dad beats me ,0.06802281737327576
63,279.0,8a72345199426c48be5918ce013932dfded1e505,cause seven eight nine a36fd0c9953243aa92aceae15961967d89c2f515 ,0.019343877211213112
64,280.0,b933a5092e692a3ad902853b38911bcceb20e5f4,harbleau replayed the game and saw no evidence of cheating said he was actually not overly impressed with the amount of shots missed ,0.9040425419807434
65,280.0,1d88100772c4870406ef8f3207625e5732ff835b,i guess it all balances out in the end lmao ,0.10641777515411377
66,284.0,ceeaed34f10dab4e6015f5f8c2b2bfefdcfc8982,monkahmm ,0.0642189010977745
67,286.0,ecc220738eb53a7085d052a16c6882d0e9f7f3f4,seems unlikely ,0.791589617729187
68,291.0,a36fd0c9953243aa92aceae15961967d89c2f515,kekw ,0.10955210030078888
69,292.0,920bf0bee230e9ac303757243b9cdcccaa17f508,not cheating ,0.10820265114307404
70,300.0,866367331b264ae58a0390c8253cbe8687957c25,ok that was clean no cheat ,0.09084849059581757
71,314.0,866367331b264ae58a0390c8253cbe8687957c25,lets see the next one lul ,0.01361851766705513
72,317.0,a36fd0c9953243aa92aceae15961967d89c2f515,8a72345199426c48be5918ce013932dfded1e505 :face_with_tears_of_joy: :ok_hand: :hundred_points: ,0.0007638809038326144
73,319.0,3d384d1f1d75eb1012665a3140ac05957f3d4a5d,no one is countering here properly ,0.8177008032798767
74,323.0,56fada9a2980f0539bbb9f9ac4617ae7760145a3,rank ,0.050072554498910904
75,325.0,405da57f2aa49b62fabd430272aa7f4c306cd5f3,sex ,0.015610295347869396
76,334.0,efc2d0aac35cc4d36e26301529cc72578e12f361,aimbot with ana ,0.02029035985469818
77,334.0,a36fd0c9953243aa92aceae15961967d89c2f515,cmonbruh ,0.0046763913705945015
78,336.0,4be98a97b94923290530d32f49524e2dc6a2f7d1,lets see what sherlock says ,0.005598364397883415
79,345.0,866367331b264ae58a0390c8253cbe8687957c25,he can be a wallhocks ,0.14289559423923492
80,347.0,53e71a8c68cb625d38ca6766243a184b20147658,your widow cant even get outta spawn ,0.610929548740387
81,351.0,ecc220738eb53a7085d052a16c6882d0e9f7f3f4,nano boosted widow kekw ,0.031660761684179306
82,354.0,b5ab981127011772f7982c367852b9efab6ceb21,ult with 3 down kappa ,0.28247779607772827
83,360.0,066a04cb604b500560ab3338ed0d912678dee8d7,i think they're cheating ,0.9280774593353271
84,377.0,062e7e523df1bc8529dab8dfb9ca761d7721831c,a lot of bastions think they're reapers and can flank alone for some reason ,0.284970760345459
85,378.0,a36fd0c9953243aa92aceae15961967d89c2f515,b5ab981127011772f7982c367852b9efab6ceb21 zoning ult lul ,0.005971655715256929
86,381.0,bb0908be0a4a30b162d870b7372bc7d4e7153cc3,nice ult lol ,0.014900722540915012
87,407.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,nice shot ,0.000226729636779055
88,432.0,efc2d0aac35cc4d36e26301529cc72578e12f361,i bet hog has a small pp ,0.19588615000247955
89,438.0,f6c8656ff54c87b5345b364868f23b80f437eef8,ahhhhhhhhhhhhhhhhhhhh ,0.03538333252072334
90,441.0,866367331b264ae58a0390c8253cbe8687957c25,monkaw ana ,0.023903973400592804
91,441.0,89c2b182a4466cf03da9082239276d2403284f90,ahhhhhhhh ,0.051602236926555634
92,441.0,8f2dffa4afe96f783cc20ecad014bef8ddab0e5e,monkaw ,0.016817616298794746
93,443.0,ceeaed34f10dab4e6015f5f8c2b2bfefdcfc8982,dafuq ,0.04658837988972664
94,443.0,efc2d0aac35cc4d36e26301529cc72578e12f361,ahhhhhhhhhh ,0.059679288417100906
95,444.0,f6ac494e1a368ee5ba6170caf643df94bcd8ab1e,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa ,0.0012936838902533054
96,445.0,4124ac307e35e3860395d42e0e6b1455c4e63d04,monkas ,0.024030538275837898
97,446.0,6cbc52b6e459ba0c3a4060fe5419fc56c7ca8e62,ahhhhhhhhhhhhhhhhh ,0.023631954565644264
98,446.0,f52e8c973d00274b4f1b458f29da47669376d0cf,ana scream best scream ,0.0020445494446903467
99,446.0,b423a6c13480bd6a303125ce4af59cf558bf9e83,waaaaaaaaaahhhhhhhhhh ,0.012534460052847862
100,448.0,066a04cb604b500560ab3338ed0d912678dee8d7,lul ,0.003232704009860754
101,450.0,7934b91b7f8ce62448c27876470516b0b127bd21,aaaaaaaaaaaaaaaaaaaaaaaaaaa ,0.004566192626953125
102,451.0,ab4598160d0b0d6f4a151fe0b7062178fc836e76,aaaaaaaaa ,0.008364333771169186
103,451.0,f6c8656ff54c87b5345b364868f23b80f437eef8,xd ,0.020786574110388756
104,457.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,aaaaaaaaaaa ,0.02361137792468071
105,460.0,6cbc52b6e459ba0c3a4060fe5419fc56c7ca8e62,that ana lul ,0.01929054781794548
106,464.0,efc2d0aac35cc4d36e26301529cc72578e12f361,why was she screaming for literally 10 seconds lmfao ,0.5020302534103394
107,464.0,aeb6db034a9cedddac9008537199f203c179e738,áaaaaaaaaaaaaaaaaaaaaaaa ,0.0016141670057550073
108,467.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,aaaaaaaaaaa ,0.02361137792468071
109,473.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,aaa ,0.01934760808944702
110,473.0,4124ac307e35e3860395d42e0e6b1455c4e63d04,ana is going super sayian pog ,0.05815970525145531
111,491.0,2095fe6adff18006c7800343271d4f8f575c53a4,their widow is legit cheating ,0.5658437013626099
112,494.0,2095fe6adff18006c7800343271d4f8f575c53a4,100% lol ,0.009463513270020485
113,505.0,066a04cb604b500560ab3338ed0d912678dee8d7,i can still hear her screaming in my head ,0.4927257299423218
114,517.0,efc2d0aac35cc4d36e26301529cc72578e12f361,ana should be able to nano herself and shoot her gun faster jasonrkekw ,0.44054678082466125
115,526.0,866367331b264ae58a0390c8253cbe8687957c25,2095fe6adff18006c7800343271d4f8f575c53a4 how can u be so sure no one saw shit lul ,0.1431351900100708
116,527.0,4124ac307e35e3860395d42e0e6b1455c4e63d04,is it a bad thing though uwu ,0.974645733833313
117,552.0,4e162ff4790d7895417ac8113c841217c0b75b91,imagine losing to b r omegalul o k s ,0.17862838506698608
118,560.0,e53051763e2bd9461615e0d75ff686665412bd22,4-1 ,0.0007539514335803688
119,563.0,f52e8c973d00274b4f1b458f29da47669376d0cf,emongl emongw emongw emongl ,0.01316502969712019
120,564.0,3ea40bf99150808cc07e29b0535bd372d158bd84,kekw ,0.10955210030078888
121,570.0,8f2dffa4afe96f783cc20ecad014bef8ddab0e5e,2 ,0.0029688545037060976
122,571.0,6bfd0ad9989d914cca11160d8a365ca6558d4819,emongl ,0.1496116816997528
123,571.0,e00ead7110e326b56d02a6ce3b19a5231697fbc2,detective pikachu time ,0.0006310449680313468
124,578.0,a36fd0c9953243aa92aceae15961967d89c2f515,:) ,0.008751705288887024
125,582.0,6cbc52b6e459ba0c3a4060fe5419fc56c7ca8e62,inspector detective pikachu kragie ,0.000580121879465878
126,584.0,3dd2b9730ddc5beccd62a076142d76d49a7e5eb5,forsencd i'd like to see you try ,0.032549869269132614
127,586.0,efc2d0aac35cc4d36e26301529cc72578e12f361,your bastion was dog shit lowkey ,0.5798429846763611
128,587.0,920bf0bee230e9ac303757243b9cdcccaa17f508,dont u mean the kragie gathering business ,0.19406698644161224
129,590.0,920bf0bee230e9ac303757243b9cdcccaa17f508,or kgb ,0.00822572223842144
130,592.0,1c89dc2293c55e9feb53c5277dafbf03680a9984,lesssgoo ,0.15720070898532867
131,595.0,866367331b264ae58a0390c8253cbe8687957c25,didnt see any aimbot but he can be wallhacking ,0.1589992195367813
132,597.0,5f34d31a785eaf140161fb03512603f69594a1b9,kragiem ,0.028533529490232468
133,597.0,3d384d1f1d75eb1012665a3140ac05957f3d4a5d,your dps was just junk ,0.9396006464958191
134,606.0,866367331b264ae58a0390c8253cbe8687957c25,ad dansgame ,0.0080923642963171
135,606.0,a36fd0c9953243aa92aceae15961967d89c2f515,kevinturtle ,0.0037731120828539133
136,610.0,09e5b01a4d45a35ea43670217a3b4faa7893cd0e,did seem aimbot to me ,0.939545214176178
137,617.0,1c89dc2293c55e9feb53c5277dafbf03680a9984,babyrage ads ,0.4193142056465149
138,625.0,866367331b264ae58a0390c8253cbe8687957c25,xqclook ,0.009990725666284561
139,635.0,efc2d0aac35cc4d36e26301529cc72578e12f361,errm ,0.8246613144874573
140,639.0,ee769f02487c4c81c819af6810662f43108bc024,damn ads ,0.9850893616676331
141,644.0,efc2d0aac35cc4d36e26301529cc72578e12f361,that did look like aimbot lmfao ,0.2945138216018677
142,646.0,40e0c05930b3663ec74f8098f04d1892b38a5e2e,video ,0.0013994388282299042
143,647.0,a36fd0c9953243aa92aceae15961967d89c2f515,damn flickers ,0.9943140745162964
144,650.0,84ef94b371f6d5a3e260190dfde079e10fbec1da,1c89dc2293c55e9feb53c5277dafbf03680a9984 unsane ,0.010740832425653934
145,657.0,866367331b264ae58a0390c8253cbe8687957c25,he is just spamming ,0.5021178126335144
146,658.0,09e5b01a4d45a35ea43670217a3b4faa7893cd0e,they lock to your head when your mouse is already close to the head ,0.7009545564651489
147,661.0,1c89dc2293c55e9feb53c5277dafbf03680a9984,babyrage ads ,0.4193142056465149
148,672.0,e9b1beb3125424928eaa84d5e91dec4850d7afe1,that tracking tho ,0.1315586119890213
149,681.0,ca86a2f0e9cfdfcd6ccef909a2c02b282d94dc6b,80ceb1a2d6fee519ceeee745d69503b64d041b21 played with him a bit earlier i think he's soft toggling ,0.010105343535542488
150,683.0,efc2d0aac35cc4d36e26301529cc72578e12f361,top 500 game btw ,0.0002625823544804007
151,683.0,866367331b264ae58a0390c8253cbe8687957c25,this hanzo is clean ,0.0008708583191037178
152,684.0,b423a6c13480bd6a303125ce4af59cf558bf9e83,l;mao 4 ads ,0.03504791855812073
153,692.0,604c5de915b4899a5a1eeea19fdb50594204a1fb,80ceb1a2d6fee519ceeee745d69503b64d041b21 harbleu was investigating the same guy the previous game ,0.07783854752779007
154,700.0,efc2d0aac35cc4d36e26301529cc72578e12f361,bro this guy aims worse than people in my gold games ,0.9645508527755737
155,704.0,4dda50bb6c839941ef9b7258b03ef6b6ff4174b5,this is the same one from harb game ,0.03527754545211792
156,706.0,e00ead7110e326b56d02a6ce3b19a5231697fbc2,either he toggles later or this a nah ,0.13296455144882202
157,726.0,866367331b264ae58a0390c8253cbe8687957c25,enemy widow i think is walling ,0.23543529212474823
158,727.0,b423a6c13480bd6a303125ce4af59cf558bf9e83,if you hit refresh the 10 ads go away ,0.3825683891773224
159,734.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,this just feels like a naw ,0.9247729182243347
160,748.0,660d0ed59139ddc3475a113efe8454e8c389ba80,this doesn't look suspicious at all ,0.08450165390968323
161,748.0,4be98a97b94923290530d32f49524e2dc6a2f7d1,that looks weird ,0.720937967300415
162,757.0,efc2d0aac35cc4d36e26301529cc72578e12f361,80ceb1a2d6fee519ceeee745d69503b64d041b21 i don't think he's cheating cause he got called out lmao ,0.23589852452278137
163,760.0,5f23d46c44cf397eee7740601854e453ff4d0aae,did they buff mcree attack speed ,0.5631778836250305
164,764.0,6bfd0ad9989d914cca11160d8a365ca6558d4819,emongl ,0.1496116816997528
165,785.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,yes they buffed a while ago ,0.4294539988040924
166,790.0,efc2d0aac35cc4d36e26301529cc72578e12f361,his movement aim and game sense is fucking awful lol ,0.8281362652778625
167,793.0,186ec581a00ee18e23c18ce4e845535a19b35d66,how should he move then ,0.17488034069538116
168,794.0,e53051763e2bd9461615e0d75ff686665412bd22,how is he masters and i am diamond with better aim :) ,0.1266416311264038
169,812.0,e6c5da698b777f38159acbc1e43510f3015b13ff,omegalul ,0.00616919482126832
170,813.0,5c002dfcdc9965bb566112e7bd373f3fa45d7632,lul ,0.003232704009860754
171,819.0,e776a388dd68a90ea425994e1cd6e2cda6d901b6,omegalul ,0.00616919482126832
172,820.0,ccd81dcb7796b19aad44549a26dd6b6d5d489fb9,kekw ,0.10955210030078888
173,823.0,ad9abd0d27af90c7502f7c8ce7d6a63fe7b319d8,gg ez ,0.0671394094824791
174,825.0,5c002dfcdc9965bb566112e7bd373f3fa45d7632,hitbox lul ,0.0010254158405587077
175,828.0,ccd81dcb7796b19aad44549a26dd6b6d5d489fb9,worst ive ever seen ,0.992283284664154
176,831.0,866367331b264ae58a0390c8253cbe8687957c25,hitbox doesnt move with his head lul ,0.4543800950050354
177,833.0,6bfd0ad9989d914cca11160d8a365ca6558d4819,it's a doomfist so it's fair kapp ,0.6666095852851868
178,833.0,1d3ba3ad8145fba1e9f681d08327c11417ea15c5,ooooooooooh ,0.028156684711575508
179,835.0,efc2d0aac35cc4d36e26301529cc72578e12f361,he's using big bullets ,0.2931835353374481
180,835.0,a36fd0c9953243aa92aceae15961967d89c2f515,1 headshot aimbotting ,0.21626433730125427
181,847.0,f40fd1ebefb2891eac2fb67202ed268b7ff81456,i think his aimbot did a one tick flick but you couldnt see because of recoil 80ceb1a2d6fee519ceeee745d69503b64d041b21 ,0.045048028230667114
182,848.0,85258003aba434e2d2af6d7d9ed2d40a00b4c9eb,brooks has killed him like 6 times in a row lmao ,0.39964985847473145
183,850.0,aeb6db034a9cedddac9008537199f203c179e738,this is a reconstruction not a recording ,0.4175260663032532
184,853.0,ecc220738eb53a7085d052a16c6882d0e9f7f3f4,good game kekw ,0.0008635331178084016
185,856.0,e00ead7110e326b56d02a6ce3b19a5231697fbc2,either he got boosted ,0.15363630652427673
186,861.0,486827b21ad0e0790a60bc685a1ccf9cc3c1e2f3,i played this guy in gold yesterday ,0.04721297696232796
187,866.0,5f34d31a785eaf140161fb03512603f69594a1b9,kragie1 kragie2 nice hit detection ,0.005369809456169605
188,870.0,aeb6db034a9cedddac9008537199f203c179e738,what you see is not accurate ,0.9667215347290039
189,872.0,76eae44f7a09bbed0cb814953fd3659ff37acfb2,kekw use brain plz ,0.18199145793914795
190,888.0,ca86a2f0e9cfdfcd6ccef909a2c02b282d94dc6b,pepelaugh ,0.11085153371095657
191,888.0,3d384d1f1d75eb1012665a3140ac05957f3d4a5d,gold rank has a type of movement 80ceb1a2d6fee519ceeee745d69503b64d041b21 ,0.0014507549349218607
192,895.0,ca86a2f0e9cfdfcd6ccef909a2c02b282d94dc6b,lmfaooo ,0.006574304308742285
193,898.0,efc2d0aac35cc4d36e26301529cc72578e12f361,ok so before he couldn't aim for shit and now he's doing a 1ms flick onto his head lmao ,0.5405431389808655
194,899.0,ca86a2f0e9cfdfcd6ccef909a2c02b282d94dc6b,he's nuts pogu ,0.8896225690841675
195,899.0,866367331b264ae58a0390c8253cbe8687957c25,xqclook ,0.009990725666284561
196,899.0,1d3ba3ad8145fba1e9f681d08327c11417ea15c5,oooooh shit ,0.880634605884552
197,899.0,e9b1beb3125424928eaa84d5e91dec4850d7afe1,how was that a hit ,0.11172383278608322
198,900.0,6bfd0ad9989d914cca11160d8a365ca6558d4819,again emongl ,0.7027837634086609
199,901.0,e00ead7110e326b56d02a6ce3b19a5231697fbc2,how is that a headshot ,0.3316102921962738
200,912.0,d353ca5f072884570275e6094becda53d202472e,blizzard ,0.8041408658027649
201,915.0,866367331b264ae58a0390c8253cbe8687957c25,nice game blizzard lul ,0.0002872543118428439
202,915.0,9b7b7ec00ed21cf70578af3efefecba13d108e9b,if he is cheating he should ask for a refund this aimboting software suck yo ,0.9989675283432007
203,917.0,ccd81dcb7796b19aad44549a26dd6b6d5d489fb9,wtf llmao ,0.7341201901435852
204,919.0,6bfd0ad9989d914cca11160d8a365ca6558d4819,replays are a bit weird with this ,0.9978187084197998
205,920.0,c8388d587f4283f83443cac9b75a5e30a0b50eca,owl2019soldier76 ,0.003300824435427785
206,921.0,e6c5da698b777f38159acbc1e43510f3015b13ff,lulw ,0.012713837437331676
207,922.0,62025237be20ec3b1967feae5c9430efd22d1fc1,wait what ,0.21266412734985352
208,925.0,ab142ecf99a57da8f154747f41d023f5b097a035,he flicked it that doesnt look ,0.8016721606254578
209,928.0,ad9abd0d27af90c7502f7c8ce7d6a63fe7b319d8,im pretty sure because of ping the replay could be different slightly than what hesaw ,0.6312243342399597
210,928.0,660d0ed59139ddc3475a113efe8454e8c389ba80,this guys terrible ,0.9828042984008789
211,928.0,efc2d0aac35cc4d36e26301529cc72578e12f361,lol ,0.014838529750704765
212,928.0,e776a388dd68a90ea425994e1cd6e2cda6d901b6,that's some serious flicks pepelaugh ,0.8592211604118347
213,934.0,ceeaed34f10dab4e6015f5f8c2b2bfefdcfc8982,toggle ,0.008780177682638168
214,935.0,efc2d0aac35cc4d36e26301529cc72578e12f361,this guy is toggling lmfao ,0.015028703957796097
215,936.0,660d0ed59139ddc3475a113efe8454e8c389ba80,he got called ,0.04818243905901909
216,940.0,4124ac307e35e3860395d42e0e6b1455c4e63d04,he definetely toggled off ,0.5363563895225525
217,941.0,ca86a2f0e9cfdfcd6ccef909a2c02b282d94dc6b,80ceb1a2d6fee519ceeee745d69503b64d041b21 i have another clip if you want to see it from earlier ,0.00916057825088501
218,942.0,56fada9a2980f0539bbb9f9ac4617ae7760145a3,lmaoo ,0.009273302741348743
219,942.0,ad9abd0d27af90c7502f7c8ce7d6a63fe7b319d8,explaining the messed up hitboxes ,0.8207444548606873
220,942.0,e00ead7110e326b56d02a6ce3b19a5231697fbc2,hits 2/20 ok then ,0.024920862168073654
221,947.0,78e0c26b77ddd2ff21134cb708b57408a1148df6,kekw ,0.10955210030078888
222,954.0,efc2d0aac35cc4d36e26301529cc72578e12f361,hahaha ,0.01578509621322155
223,955.0,e53051763e2bd9461615e0d75ff686665412bd22,he is soo bad ,0.9061741232872009
224,960.0,660d0ed59139ddc3475a113efe8454e8c389ba80,i see ,0.012963660061359406
225,962.0,ccd81dcb7796b19aad44549a26dd6b6d5d489fb9,yea thats a cheat ,0.7131189703941345
226,963.0,e53051763e2bd9461615e0d75ff686665412bd22,shit aim ,0.47042399644851685
227,964.0,866367331b264ae58a0390c8253cbe8687957c25,this is not a reason to say he is hacking ,0.66036057472229
228,965.0,e00ead7110e326b56d02a6ce3b19a5231697fbc2,he had to stay still for that shot tho ,0.5348137617111206
229,966.0,660d0ed59139ddc3475a113efe8454e8c389ba80,we see it ,0.005033128894865513
230,970.0,02b4382dc99bf75fdc3142f3f55d4393c85743cc,just be better 4head ,0.44270798563957214
231,972.0,12dca94dca4d58a3bac1e66aae1397c55281b908,please stop show that my eyes what a trash ,0.9857711791992188
232,972.0,efc2d0aac35cc4d36e26301529cc72578e12f361,bro this guy is worse than anyone i've ever seen play tbh ,0.994147777557373
233,973.0,8d308c60551d2f337c3fbf0c8f3a70c2a8f8a9b8,its just the 0 25 speed ,0.3291715085506439
234,973.0,866367331b264ae58a0390c8253cbe8687957c25,u miss so much sotimes you will hit ,0.2648226022720337
235,977.0,f32fea8830d7fce17ef4b1bce67660375c0ae515,not cheating wtf he is terrible ,0.851913571357727
236,980.0,ceeaed34f10dab4e6015f5f8c2b2bfefdcfc8982,yea harb wasnt slowing down enough to see toggles ,0.2523658573627472
237,981.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,yup ,0.019090449437499046
238,983.0,ccd81dcb7796b19aad44549a26dd6b6d5d489fb9,lulw ,0.012713837437331676
239,991.0,d3f1639f4edc77144b1fca50a5c0e824977f97d1,or he's just spamming and getting 1 lucky shot ,0.15676389634609222
240,991.0,ccd81dcb7796b19aad44549a26dd6b6d5d489fb9,ive seen enough definitely ,0.06886472553014755
241,992.0,1ee770904f89b7ddd68d75bae9e49be4b4d02ec4,was the mccree masters ,0.006016779690980911
242,993.0,866367331b264ae58a0390c8253cbe8687957c25,this is just probabilitys ,0.10384996980428696
243,1004.0,1ee770904f89b7ddd68d75bae9e49be4b4d02ec4,he can't be gm ,0.2876165509223938
244,1005.0,76eae44f7a09bbed0cb814953fd3659ff37acfb2,why not a luck shot ,0.5457632541656494
245,1006.0,126d9ed2feaec7c1c140e4545a4511b1032ba13f,i also think harb just felt bad that they won that game ,0.8025551438331604
246,1007.0,53e71a8c68cb625d38ca6766243a184b20147658,or hes bad ye ,0.5457366704940796
247,1009.0,f40fd1ebefb2891eac2fb67202ed268b7ff81456,chat you can be cheating and still be terrible ,0.8776182532310486
248,1017.0,e00ead7110e326b56d02a6ce3b19a5231697fbc2,but thats when he stays still tho ,0.11042967438697815
249,1023.0,c006776255ce72282303389dc12180a3b56d6a8e,headshots = aimbot rip ,0.6489976644515991
250,1023.0,0254c2f0e0b017d6c7d4d34ee73aede3828f6008,he'd never leave gold with that skill level ,0.251517653465271
251,1032.0,02b4382dc99bf75fdc3142f3f55d4393c85743cc,not aimbotting there for sure ,0.7364981174468994
252,1032.0,af76c9b7630ced3405e53c16e1f7091b674e4162,shot em in the hand lol ,0.1468585580587387
