,Time,User,Message,Sentiment
74,68.0,d423a7016f2b43572e037956cb5a773c265c2c56,sub ,0.04441911727190018
75,69.0,b2b2935493dc23a0dc0e89f0e7bd2cb2cfa61c81,just crush his top half ,0.435651957988739
76,69.0,4f9e81e6b5679a9ae5dbe3dc184a9c56e3344bbf,where is she ,0.11319071799516678
77,72.0,f42e580dd40e0b5fe82003a41c0478174ec9d18e,a scholar and a genius ,0.007555175572633743
78,73.0,06ae0895e40a989a30c15956d2ac4384a2944cd7,alright batman ,0.01909857988357544
79,75.0,d9b67b299d6459ab72a13f3c6eb5c7f1c625ad40,barbaruuuu ,0.971105694770813
80,75.0,54079c258ac5c109117f8ccb6d688524f3d0e5b2,limmyblahemface ,0.11494075506925583
81,76.0,f1e5ed56ceeec99326d42ed4170db77f2d3e36d0,you can really savour this one ,0.00012235133908689022
82,76.0,6e72bfb00238944c22fc5d0ed6787ccc1230704c,i thought you were gonna crush them from both sides for some reason ,0.5456511378288269
83,77.0,39eecc04075b8f041c488aa2ffb8052be64e8b7e,isn't this the next part of papers please ,0.6745346784591675
84,79.0,746ec626106afd1e3171acd6a472a4a52eecc866,that one was very rude ,0.9470087289810181
85,79.0,d4499621f5d3846d3d90d0849a193ca870e9c582,where's the money ,0.44606950879096985
86,79.0,ef3c4002fe362166fd2accb4d6bf55fb676817a0,can you crush from both sides dee72fd31c3e545b53c070350ecdb533eb3b0c00 ,0.11314577609300613
87,82.0,694bc1abc452c852e7aff76290db21f79fbabcb3,medieval wonderful ,0.002433512592688203
88,82.0,7702890038ffb12577d66a57a5820fe60f9e20e6,03a076fdebeebb48537d1d0cde3561c717519a3c good to hear that and i'm good thanks :) ,0.0002399136428721249
89,83.0,5e2dc928a2626628a84c1900a413fbb44474517f,simple and effective ,0.00023529194004368037
90,84.0,06ae0895e40a989a30c15956d2ac4384a2944cd7,oh wait it was joker who said that never mind ,0.15111979842185974
91,87.0,a7d6449ea64c17321d39c3fc781da9c7250cd5a0,build a repeater on the right side so it smashes the villager over and over ,0.20212599635124207
92,89.0,b4901e20ea8b89ad3b59a42f527cdf7d0ae2e36f,wheres the trigger where is it ,0.3922065198421478
93,89.0,16e8133f610071998ef03c25387331130d03694e,d: ,0.002500919857993722
94,91.0,186ac96a2397b11adaff9383e65bb455bfc80b42,that noise though ,0.47058236598968506
95,92.0,f506fb646764a8a4e4d56b9020e65deb71f7dee6,turns him 2d ,0.0207538865506649
96,93.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,death ,0.7144070267677307
97,93.0,03a076fdebeebb48537d1d0cde3561c717519a3c,awesome limmyecciedr ,0.0003784371365327388
98,95.0,317b1d89b2ff6bd7402e1461e5ff3968fc263593,uncrushing thm should dispense healing potions to prolong the villager pain ,0.11138767004013062
99,96.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,sweet reslease ,0.029080405831336975
100,96.0,5cb70336c4bb9435f8128415899de7d39b84237c,killing machine limmyecciedl limmycharlie limmyecciedr ,0.1851305216550827
101,97.0,d135f7fa95762e3ae60cd36c8c6fb37ef8ed266d,not as funny ,0.965674877166748
102,98.0,f70524cf5ee1e58b74ce0680b374a4911dc0e568,dee72fd31c3e545b53c070350ecdb533eb3b0c00 how does a firing squad of pillagers sound ,0.02744079753756523
103,98.0,29afbcb85543d2f930c8c60a9a71a4e092d63d78,make the moving blocks glass too ,0.16061845421791077
104,100.0,d135f7fa95762e3ae60cd36c8c6fb37ef8ed266d,with the glass ,0.02204800955951214
105,101.0,34321142e215bb291a89b0c56f46c7275b7e37b6,make the piston blocks glass aswell ,0.17708374559879303
106,101.0,9b4eca3d68ba4d01c5e89950cd0ba15e01461e9a,more weight ,0.13189014792442322
107,104.0,ed0a7156a40057121ae4ee9102c91f9bdd2749b5,heee ,0.017810339108109474
108,104.0,6f26a1a24070ff23493f31d09b1b29a57773c023,anyone know what happened to the archive of last nights stream ,0.013507416471838951
109,106.0,b0d9b5753bcfcdaced1c5977800f84e2960fd67b,now you see ,0.03133558854460716
110,106.0,e069b6a3247cc20e0fad50f06a857b3c31225485,use glass on pistons ,0.04467804357409477
111,106.0,e963b144b7cef4d0bd6ce3d39255a38f709424ad,try multiple villagers ,0.16663330793380737
112,106.0,8eed09df3f282e944a7f6b12b7c8296e3cde5873,explain this on a c v ,0.08030873537063599
113,111.0,038086a4c80f8c761c714f9cdeb6d7948b8f8956,pane on left side would definitely work dee72fd31c3e545b53c070350ecdb533eb3b0c00 ,0.03008093126118183
114,111.0,746ec626106afd1e3171acd6a472a4a52eecc866,yeah try some pillagers ,0.07600946724414825
115,112.0,4f9e81e6b5679a9ae5dbe3dc184a9c56e3344bbf,can you crush them with glass blocks ,0.19016635417938232
116,117.0,186ac96a2397b11adaff9383e65bb455bfc80b42,:face_with_tears_of_joy: :face_with_tears_of_joy: ,0.0030757649801671505
117,117.0,accb258436e72be3dd42a90e966ec790deb7e750,make the blocks being pushed by piston glass aswell ,0.38378041982650757
118,125.0,5d0e87c93a1dae6e9c97924b6553fa270ce7f655,shards up their arses ,0.7131404280662537
119,126.0,43c204bc0f26dd43337461e7940b25528b0458ac,hmm ,0.014457923360168934
120,126.0,ff3a42247c86e73099d401bbe53717b40816dfb7,4885baf7b2f67d7765fc3a576a79960ead399b7b said it ,0.008125914260745049
121,127.0,7faee491d03e1e9f9edd36a5821c76f72b25e0fb,back to basics ,0.05296444892883301
122,127.0,217e6ef816d3f037fb868933f74bbcaa9c7e82ec,haha ,0.010330225341022015
123,127.0,746ec626106afd1e3171acd6a472a4a52eecc866,here we go ,0.013886074535548687
124,131.0,fac9063d64df568c2170f4b00b1c46b5c21d9443,make the pushed blocks glass ,0.17381343245506287
125,137.0,50ad8d9affa136d34b1615a1ce8917439637761f,nooo i never said it ,0.21519917249679565
126,140.0,06ae0895e40a989a30c15956d2ac4384a2944cd7,where are the reparations to chat for your richard e grant dab ,0.19111604988574982
127,141.0,04cc6eba405b27f816f66d98432f83608f518762,85be080a15ee92e54082c12faef19a88e28ec51e honest mistake forgot i had you followed went to click follow unfollowed like a dumbass and followed again > < ,0.6571473479270935
128,141.0,74fce4dbfb741bdf2290f352a05abf80ccdbfa37,nice ,0.0036919901613146067
129,142.0,08e4e1317fbd52d2fc715a96694373a7b9922654,big quincy said ,0.036505021154880524
130,145.0,f5c26250c637fcf6aed29fee7e57e82c7f22c225,evening duckies hope you've all had a good day ,0.0261630080640316
131,149.0,bf7b1b7694046e52c47e057e01a56d23c10a97df,dee72fd31c3e545b53c070350ecdb533eb3b0c00 the original texas chainsaw massacre id 45 years old today ,0.11089275032281876
132,151.0,67ba80687a9a344f8a02abbd36cd35387e1b4a2f,looks shite ,0.9988383650779724
133,151.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,ye ,0.028178676962852478
134,152.0,9b4eca3d68ba4d01c5e89950cd0ba15e01461e9a,thats good ,0.005291018169373274
135,155.0,5004c623daf7557f9ede68d1fbcfd7d43f262105,shite ,0.9985877275466919
136,155.0,5881caf471dd663a814ce15f3df22510fb7d6d8a,try ,0.08003727346658707
137,157.0,ff3a42247c86e73099d401bbe53717b40816dfb7,yeh ,0.007228894159197807
138,157.0,186ac96a2397b11adaff9383e65bb455bfc80b42,i'm new to all this :face_with_tears_of_joy: ,0.0017161464784294367
139,157.0,a58b1e4fd08f60cde23660d3f4c280b65401f507,painful ,0.9751598834991455
140,158.0,00b350f6d23c41f4a4a3e8126d74e825477a7320,yrd ,0.19762717187404633
141,158.0,ae7ab33ea3343c9a31c8b95077f818901fa27df2,looks nice ,0.0010052085854113102
142,158.0,e157c6a9cf57ad8361b4d359a82f70016880aeaa,that looks better ,0.34389007091522217
143,162.0,18c99184bcfc4a40894a10d68880e9b14df14784,limmyfatface limmyfatface ,0.015006429515779018
144,165.0,bcce09fe99f8be9da82e4223e0194e25ee3393a9,ban ,0.35374507308006287
145,166.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,ye ye ,0.026583140715956688
146,166.0,7faee491d03e1e9f9edd36a5821c76f72b25e0fb,does it work ,0.057307902723550797
147,169.0,ff3a42247c86e73099d401bbe53717b40816dfb7,4885baf7b2f67d7765fc3a576a79960ead399b7b ,0.0006760357064194977
148,169.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,i did ,0.020381812006235123
149,170.0,4885baf7b2f67d7765fc3a576a79960ead399b7b,aye looks nice ,0.00815531238913536
150,171.0,a6b70454fdd98e3b91ef778e09f7842097ab1595,ban ,0.35374507308006287
151,171.0,03a076fdebeebb48537d1d0cde3561c717519a3c,welcome 186ac96a2397b11adaff9383e65bb455bfc80b42 <3 prideballoons ,0.0014662601752206683
152,172.0,6e72bfb00238944c22fc5d0ed6787ccc1230704c,i think they meant a glass block for the pistons to push ,0.6144413948059082
153,172.0,73ceda49a681bc76b4e8cc7015e2453bcd20d5aa,lol ,0.014838529750704765
154,174.0,5d0e87c93a1dae6e9c97924b6553fa270ce7f655,squish them between panes of glass ,0.06110016629099846
155,174.0,43c204bc0f26dd43337461e7940b25528b0458ac,haha ,0.010330225341022015
156,174.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,yes thats it ,0.029102955013513565
157,178.0,ff3a42247c86e73099d401bbe53717b40816dfb7,i've never played this game i'm just being wide ,0.7281988859176636
158,178.0,08e4e1317fbd52d2fc715a96694373a7b9922654,ff3a42247c86e73099d401bbe53717b40816dfb7 ,0.0015294213080778718
159,180.0,5881caf471dd663a814ce15f3df22510fb7d6d8a,limmybeast ,0.02133896015584469
160,182.0,67ba80687a9a344f8a02abbd36cd35387e1b4a2f,hahaa ,0.007242877036333084
161,186.0,d135f7fa95762e3ae60cd36c8c6fb37ef8ed266d,hahaha ,0.01578509621322155
162,187.0,f0540d329d7663761b510ca03726c4300b306615,loool get fucked ,0.8763877153396606
163,188.0,1e9a9350f2d2c6b74490c5c201de71969da715ff,limmycharlie ,0.024331336840987206
164,188.0,b066d62df255211d31dca906b97ec182cafb56ef,limmypoint limmypoint ,0.04475361853837967
165,189.0,4f9e81e6b5679a9ae5dbe3dc184a9c56e3344bbf,hahahahahaha ,0.012829281389713287
166,190.0,746ec626106afd1e3171acd6a472a4a52eecc866,bugged ,0.5673936605453491
167,191.0,21f2d097fe9bb3ff6f84e25adc37fbbf635656b5,beautiful ,0.0008903609123080969
168,192.0,7b357769bfc01fd54691327d038b56223ad6ee52,oh fancy ,0.1671040952205658
169,193.0,5881caf471dd663a814ce15f3df22510fb7d6d8a,looks shite ,0.9988383650779724
170,193.0,3be7772c0f8e2a2536843595ca557611f2b5f34b,accountability in the chat ,0.2786221504211426
171,193.0,43c204bc0f26dd43337461e7940b25528b0458ac,impossible ,0.9417920708656311
172,194.0,4885baf7b2f67d7765fc3a576a79960ead399b7b,didn't break though ,0.15693922340869904
173,194.0,faf43897592586a0469bee23df8ad81fc28b751f,clown ,0.9030615091323853
174,195.0,7ab76de852aea8c0eded6731d2c43daa0786a4ba,limmypoint ,0.07420177012681961
175,196.0,73ceda49a681bc76b4e8cc7015e2453bcd20d5aa,high tech ,0.016684621572494507
176,197.0,186ac96a2397b11adaff9383e65bb455bfc80b42,thanks jill x ,0.007325403392314911
177,198.0,4f9e81e6b5679a9ae5dbe3dc184a9c56e3344bbf,limmypoint limmypoint limmypoint limmypoint limmypoint limmypoint ,0.003857790492475033
178,199.0,c6d4327ba8e7314317ed7b6b008ea84fee7c2b17,hahah ,0.013844088651239872
179,199.0,ae7ab33ea3343c9a31c8b95077f818901fa27df2,broken ,0.9323247671127319
180,200.0,317b1d89b2ff6bd7402e1461e5ff3968fc263593,limmyecciedl limmyvermin limmyecciedr ,0.055527299642562866
181,200.0,9926f21b610b6ae24fa45e0cc161b8974c1e3779,beautiful ,0.0008903609123080969
182,203.0,a46c942813a60dbf84c5908e95061c16dae74a19,yasssss ,0.016681458801031113
183,204.0,7faee491d03e1e9f9edd36a5821c76f72b25e0fb,freedom for john ,0.010545319877564907
184,205.0,e963b144b7cef4d0bd6ce3d39255a38f709424ad,multiple villagers ,0.01607084646821022
185,207.0,1d2d4a6cb0219d7d88ced606ef2c455c1541d346,zoeyrip ,0.030260827392339706
186,207.0,7674471977e57218840f87635c68199e6db05880,limmycancelled limmycancelled limmycancelled ,0.033265259116888046
187,207.0,f2cc01046fe76167db4efb4ba6bce78e33c980e3,daft wee jock ,0.042690686881542206
188,208.0,ff3a42247c86e73099d401bbe53717b40816dfb7,told you ,0.05389920249581337
189,209.0,bcce09fe99f8be9da82e4223e0194e25ee3393a9,limmypoint limmypoint limmypoint limmypoint limmypoint ,0.013235553167760372
190,210.0,ebd8294a2533c229db7a72a0238cf6b46a0e3e5e,smite ,0.6811427474021912
191,210.0,ef3c4002fe362166fd2accb4d6bf55fb676817a0,should do two sides ,0.568122148513794
192,211.0,beff44d2f73a6cffebe3eb493126d526f73acc45,limmypoint ,0.07420177012681961
193,212.0,cda4ebd245abc436ff476291a64851b5213da808,vip duffel ,0.011553936637938023
194,212.0,694bc1abc452c852e7aff76290db21f79fbabcb3,step forward john for your apology ,0.14518781006336212
195,213.0,4f9e81e6b5679a9ae5dbe3dc184a9c56e3344bbf,fuming ,0.4730490446090698
196,213.0,038086a4c80f8c761c714f9cdeb6d7948b8f8956,make the panes go all the way around the left dee72fd31c3e545b53c070350ecdb533eb3b0c00 ,0.024741651490330696
197,214.0,217e6ef816d3f037fb868933f74bbcaa9c7e82ec,great work ,0.00010465472587384284
198,215.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,2+2=5 winston ,0.002253736834973097
199,216.0,d135f7fa95762e3ae60cd36c8c6fb37ef8ed266d,pixelbob pixelbob pixelbob ,0.0004651753115467727
200,218.0,b00f9d1bc30e55fc037f0f2582263c8a3d59ee3d,hi ,0.015240686945617199
201,222.0,55f7b9e6eeb9b3359aac5115c2aa4191952dd578,:hand_with_fingers_splayed: :hand_with_fingers_splayed: hi everybody ,0.0012008857447654009
202,222.0,d9b67b299d6459ab72a13f3c6eb5c7f1c625ad40,2 villagers ,0.0010157987708225846
203,222.0,694bc1abc452c852e7aff76290db21f79fbabcb3,boke ,0.39882197976112366
204,223.0,5af67bcde5ac4227551ec8d9e89cc35566cc9ef4,its the way panes work when a block is next to them ,0.3135623335838318
205,223.0,a921f1d8360c3f508247ddd313eb9797778d967c,stupid scotch ,0.9654045701026917
206,223.0,746ec626106afd1e3171acd6a472a4a52eecc866,glass is better ,0.22500114142894745
207,224.0,1e9a9350f2d2c6b74490c5c201de71969da715ff,lovely ,0.0024589826352894306
208,225.0,7faee491d03e1e9f9edd36a5821c76f72b25e0fb,looks nicer ,0.004431231413036585
209,225.0,74fce4dbfb741bdf2290f352a05abf80ccdbfa37,i prefer the glass ,0.4561510980129242
210,226.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,yes ,0.021052489057183266
211,226.0,9deb70795ebe36f2d4f8e4cdd6d57871e48671ec,blocks look better imo ,0.5663232803344727
212,227.0,563fd45368b8c5061fd04a87464eb05af6f75d99,you look a bit like thom yorke from this angle ,0.3538847267627716
213,227.0,e7f9dae3b2693a43214c8b228f91a391b7b85f32,could glad be moved by the pistons ,0.2622241973876953
214,227.0,cda4ebd245abc436ff476291a64851b5213da808,looks much nicer ,0.0016724138986319304
215,228.0,186ac96a2397b11adaff9383e65bb455bfc80b42,can't cope with that noise :face_with_tears_of_joy: :face_with_tears_of_joy: ,0.3344031274318695
216,229.0,5e2dc928a2626628a84c1900a413fbb44474517f,looks fine either way i think ,0.013382109813392162
217,229.0,28b370c2b00daa1b97db102a887a5ab45c07a9df,can you use glass instead of the white blocks attached to the sticky pistons ,0.09847255796194077
218,231.0,ef3c4002fe362166fd2accb4d6bf55fb676817a0,look at me ,0.13491787016391754
219,231.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,ruined ,0.9989401698112488
220,234.0,4edb19d649fb978d0aec438b8b267aa4e50726f7,why is this so good to watch ,0.0034616603516042233
221,234.0,a7d6449ea64c17321d39c3fc781da9c7250cd5a0,put a repeat system on the right side so it smashes the villager over and over ,0.38653966784477234
222,235.0,7ed1b324666a744b0a8148027253022b1fd12d71,vip and then ban ,0.11254172027111053
223,237.0,67ba80687a9a344f8a02abbd36cd35387e1b4a2f,cheer100 cheer100 one final request can you replace the normal crushing blocks with magma blocks ,0.005069368984550238
224,237.0,accb258436e72be3dd42a90e966ec790deb7e750,make the blocks being pushed by piston glass aswell ,0.38378041982650757
225,237.0,2307ed4084ab10f625e7991277c7757d51625282,kills the same ,0.5669979453086853
226,237.0,1e9a9350f2d2c6b74490c5c201de71969da715ff,use glass ,0.05415916442871094
227,237.0,15f3655be488e04b99012126276705c03f56ea55,limmy thats murder ,0.6677343845367432
228,238.0,5004c623daf7557f9ede68d1fbcfd7d43f262105,blocks ftw ,0.17114636301994324
229,238.0,696d461e879d64d0afc32199b31ca0d6079d1530,makes no difference ,0.9652503132820129
230,240.0,001a564070e267c4edbba4d7e5d805c425faefe2,can you do it with two sides pushing in ,0.056592851877212524
231,241.0,f0540d329d7663761b510ca03726c4300b306615,make it all of glass ,0.16803047060966492
232,242.0,f1e5ed56ceeec99326d42ed4170db77f2d3e36d0,the panes are the aaa service 20 grand ,0.020152918994426727
233,242.0,bc68f99dad0447e6cff1433471b4573327acfeb2,use iron bars ,0.0045694634318351746
234,243.0,711d2552881cbcba3ca7ecd3177fdece7e8fb33e,block > pane ,0.337324321269989
235,243.0,217e6ef816d3f037fb868933f74bbcaa9c7e82ec,you're the architect ,0.012868601828813553
236,243.0,f506fb646764a8a4e4d56b9020e65deb71f7dee6,blocks look nicer ,0.0027828288730233908
237,243.0,43c204bc0f26dd43337461e7940b25528b0458ac,ahahah ,0.02052733115851879
238,243.0,b2eab0c3cbd5a018351d720e8567e4b273c93ed9,2+2=5 ,0.004963462240993977
239,245.0,72f0ce004586cb20b83e2555997ba549290a7533,ahahaahaha ,0.00819357018917799
240,245.0,1256ab03c48d12e913ccfa2bbf8bb136565d179d,serenade him ,0.037880003452301025
241,245.0,798658bc312c89f073ff4deb39b2f3c90099e58f,lmfaooo ,0.006574304308742285
242,245.0,0da70d8837009cc802804a0029e58452775056bb,yeaaahh use glass blocks on the pistons ,0.09749751538038254
243,246.0,5e2dc928a2626628a84c1900a413fbb44474517f,sick man ,0.460059255361557
244,247.0,6e72bfb00238944c22fc5d0ed6787ccc1230704c,lol ,0.014838529750704765
245,247.0,686cd706e14c6c37c0bd8ed11b44197b7f0df73a,haha ,0.010330225341022015
246,247.0,f3edeea17b9cdd41f26449bcba5998d8eb77742a,hello ,0.019536742940545082
247,247.0,5f7299952aff0de4fcf283a97e0cd8dc4d6682fa,dee72fd31c3e545b53c070350ecdb533eb3b0c00 do a water pit with pistons to raise the water level and half drown em ,0.12516696751117706
248,248.0,4edb19d649fb978d0aec438b8b267aa4e50726f7,hahaha ,0.01578509621322155
249,249.0,74fce4dbfb741bdf2290f352a05abf80ccdbfa37,block > pane ,0.337324321269989
250,251.0,49049038b05706f0f8775b58b0e13390ac2371de,blocks ,0.6280990242958069
251,251.0,4f9e81e6b5679a9ae5dbe3dc184a9c56e3344bbf,hahahahahah ,0.01565360836684704
252,251.0,4edb19d649fb978d0aec438b8b267aa4e50726f7,sick limmy ,0.21567921340465546
253,251.0,0cf4e7aba78c2deb6e3c39b358a004849a8fa957,hahahahha ,0.012098737061023712
254,252.0,21c7dba3c1e4573252983abec2aa3b4757e70c6f,nah the way you have it now is more simple and elegant ,0.010603370144963264
255,253.0,03a076fdebeebb48537d1d0cde3561c717519a3c,any tips to unblock my nose been loaded with cold for days i sound like mr bean ,0.2594938576221466
256,253.0,5881caf471dd663a814ce15f3df22510fb7d6d8a,scary ,0.9711505174636841
